rental_id,rental_date,inventory_id,customer_id,return_date,staff_id
402,2011-05-27 13:17:18,461,354,2011-05-30 08:53:18,2
403,2011-05-27 13:28:52,3983,424,2011-05-29 11:47:52,2
404,2011-05-27 13:31:51,1293,168,2011-05-30 16:58:51,1
405,2011-05-27 13:32:39,4090,272,2011-06-05 18:53:39,2
406,2011-05-27 13:46:46,2136,381,2011-05-30 12:43:46,1
407,2011-05-27 13:57:38,1077,44,2011-05-31 18:23:38,1
408,2011-05-27 13:57:39,1438,84,2011-05-28 11:57:39,1
409,2011-05-27 14:10:58,3652,220,2011-06-02 10:40:58,2
410,2011-05-27 14:11:22,4010,506,2011-06-02 20:06:22,2
411,2011-05-27 14:14:14,1434,388,2011-06-03 17:39:14,1
412,2011-05-27 14:17:23,1400,375,2011-05-29 15:07:23,2
413,2011-05-27 14:45:37,3516,307,2011-06-03 11:11:37,1
414,2011-05-27 14:48:20,1019,219,2011-05-31 14:39:20,2
415,2011-05-27 14:51:45,3698,304,2011-05-28 19:07:45,2
416,2011-05-27 15:02:10,2371,222,2011-05-29 10:34:10,2
417,2011-05-27 15:07:27,2253,475,2011-05-29 20:01:27,2
418,2011-05-27 15:13:17,3063,151,2011-06-04 12:05:17,2
419,2011-05-27 15:15:11,2514,77,2011-06-02 11:53:11,1
420,2011-05-27 15:19:38,619,93,2011-06-03 15:07:38,2
421,2011-05-27 15:30:13,2985,246,2011-06-04 13:19:13,2
422,2011-05-27 15:31:55,1152,150,2011-06-01 11:47:55,2
423,2011-05-27 15:32:57,1783,284,2011-06-02 19:03:57,1
424,2011-05-27 15:34:01,2815,35,2011-06-05 09:44:01,1
425,2011-05-27 15:51:30,1518,182,2011-06-03 16:52:30,2
426,2011-05-27 15:56:57,1103,522,2011-06-05 11:45:57,1
427,2011-05-27 16:10:04,1677,288,2011-06-05 13:22:04,2
428,2011-05-27 16:10:58,3349,161,2011-05-31 17:24:58,2
429,2011-05-27 16:21:26,129,498,2011-06-05 20:23:26,2
430,2011-05-27 16:22:10,1920,190,2011-06-05 13:10:10,1
431,2011-05-27 16:31:05,4507,334,2011-06-05 11:29:05,1
432,2011-05-27 16:40:29,1119,46,2011-05-29 16:20:29,1
433,2011-05-27 16:40:40,4364,574,2011-05-30 19:55:40,2
434,2011-05-27 16:54:27,3360,246,2011-06-04 22:26:27,1
435,2011-05-27 17:17:09,3328,3,2011-06-02 11:20:09,2
436,2011-05-27 17:21:04,4317,267,2011-05-30 21:26:04,2
437,2011-05-27 17:47:22,1800,525,2011-06-05 14:22:22,2
438,2011-05-27 17:52:34,4260,249,2011-06-05 22:23:34,2
439,2011-05-27 17:54:48,354,319,2011-06-02 23:01:48,2
440,2011-05-27 18:00:35,4452,314,2011-05-29 16:15:35,1
441,2011-05-27 18:11:05,1578,54,2011-05-30 22:45:05,1
442,2011-05-27 18:12:13,1457,403,2011-05-30 12:30:13,2
443,2011-05-27 18:35:20,2021,547,2011-06-04 18:58:20,1
444,2011-05-27 18:39:15,723,239,2011-06-01 15:56:15,1
445,2011-05-27 18:42:57,1757,293,2011-05-30 22:35:57,2
446,2011-05-27 18:48:41,1955,401,2011-06-03 16:42:41,2
447,2011-05-27 18:57:02,3890,133,2011-06-05 18:38:02,1
448,2011-05-27 19:03:08,2671,247,2011-06-03 20:28:08,2
449,2011-05-27 19:13:15,2469,172,2011-06-04 01:08:15,2
450,2011-05-27 19:18:54,1343,247,2011-06-05 23:52:54,1
451,2011-05-27 19:27:54,205,87,2011-05-29 01:07:54,2
452,2011-05-27 19:30:33,2993,127,2011-05-30 20:53:33,2
453,2011-05-27 19:31:16,4425,529,2011-05-29 23:06:16,1
454,2011-05-27 19:31:36,3499,575,2011-05-30 15:46:36,1
455,2011-05-27 19:43:29,3344,343,2011-06-04 23:40:29,2
456,2011-05-27 19:50:06,1699,92,2011-06-02 22:14:06,1
457,2011-05-27 19:52:29,2368,300,2011-06-02 17:17:29,2
458,2011-05-27 19:58:36,3350,565,2011-06-06 00:51:36,1
459,2011-05-27 20:00:04,597,468,2011-05-29 22:47:04,1
460,2011-05-27 20:02:03,4238,240,2011-05-28 16:14:03,1
461,2011-05-27 20:08:55,2077,447,2011-06-01 14:32:55,1
462,2011-05-27 20:10:36,2314,364,2011-06-03 21:12:36,2
463,2011-05-27 20:11:47,826,21,2011-06-04 21:18:47,1
464,2011-05-27 20:42:44,1313,193,2011-05-30 00:49:44,2
465,2011-05-27 20:44:36,20,261,2011-06-02 02:43:36,1
466,2011-05-27 20:57:07,1786,442,2011-05-29 15:52:07,1
467,2011-05-27 21:10:03,339,557,2011-06-01 16:08:03,1
468,2011-05-27 21:13:10,2656,101,2011-06-04 15:26:10,2
469,2011-05-27 21:14:26,4463,154,2011-06-05 21:51:26,1
470,2011-05-27 21:17:08,1613,504,2011-06-04 17:47:08,1
471,2011-05-27 21:32:42,2872,209,2011-05-31 00:39:42,2
472,2011-05-27 21:36:15,1338,528,2011-05-29 21:07:15,1
473,2011-05-27 21:36:34,802,105,2011-06-05 17:02:34,1
474,2011-05-27 22:11:56,1474,274,2011-05-31 19:07:56,1
475,2011-05-27 22:16:26,2520,159,2011-05-28 19:58:26,1
476,2011-05-27 22:31:36,2451,543,2011-06-03 19:12:36,1
477,2011-05-27 22:33:33,2437,161,2011-06-02 18:35:33,2
478,2011-05-27 22:38:20,424,557,2011-05-31 18:39:20,2
479,2011-05-27 22:39:10,2060,231,2011-06-05 22:46:10,2
480,2011-05-27 22:47:39,2108,220,2011-06-04 21:17:39,2
481,2011-05-27 22:49:27,72,445,2011-05-30 17:46:27,2
482,2011-05-27 22:53:02,4178,546,2011-06-01 22:53:02,2
483,2011-05-27 23:00:25,1510,32,2011-05-28 21:30:25,1
484,2011-05-27 23:26:45,3115,491,2011-05-29 21:16:45,2
485,2011-05-27 23:40:52,2392,105,2011-05-28 22:40:52,2
486,2011-05-27 23:51:12,1822,398,2011-05-28 20:26:12,1
487,2011-05-28 00:00:30,3774,569,2011-05-28 19:18:30,2
488,2011-05-28 00:07:50,393,168,2011-06-03 22:30:50,2
489,2011-05-28 00:09:12,1940,476,2011-05-31 04:44:12,2
490,2011-05-28 00:09:56,3524,95,2011-05-30 22:32:56,2
491,2011-05-28 00:13:35,1326,196,2011-05-29 00:11:35,2
492,2011-05-28 00:24:58,1999,228,2011-05-28 22:34:58,1
493,2011-05-28 00:34:11,184,501,2011-05-30 18:40:11,1
494,2011-05-28 00:39:31,1850,64,2011-06-02 19:35:31,1
495,2011-05-28 00:40:48,1007,526,2011-05-29 06:07:48,1
496,2011-05-28 00:43:41,1785,56,2011-06-04 03:56:41,1
497,2011-05-28 00:54:39,2636,20,2011-06-03 20:47:39,2
498,2011-05-28 01:01:21,458,287,2011-05-30 21:20:21,2
499,2011-05-28 01:05:07,2381,199,2011-06-05 19:54:07,2
500,2011-05-28 01:05:25,4500,145,2011-05-31 20:04:25,1
501,2011-05-28 01:09:36,601,162,2011-05-30 06:14:36,2
502,2011-05-28 01:34:43,3131,179,2011-05-31 01:02:43,2
503,2011-05-28 01:35:25,3005,288,2011-05-28 22:12:25,2
504,2011-05-28 02:05:34,2086,170,2011-05-30 23:03:34,1
505,2011-05-28 02:06:37,71,111,2011-05-29 06:57:37,1
506,2011-05-28 02:09:19,667,469,2011-06-05 20:34:19,1
507,2011-05-28 02:31:19,3621,421,2011-06-02 05:07:19,2
508,2011-05-28 02:40:50,4179,434,2011-06-05 03:05:50,1
509,2011-05-28 02:51:12,3416,147,2011-05-31 06:27:12,1
510,2011-05-28 02:52:14,4338,113,2011-05-30 21:20:14,2
511,2011-05-28 03:04:04,3827,296,2011-06-03 04:58:04,1
512,2011-05-28 03:07:50,2176,231,2011-06-05 02:12:50,2
513,2011-05-28 03:08:10,225,489,2011-05-29 07:22:10,1
514,2011-05-28 03:09:28,1697,597,2011-06-05 00:49:28,2
515,2011-05-28 03:10:10,3369,110,2011-06-04 02:18:10,2
516,2011-05-28 03:11:47,4357,400,2011-06-04 02:19:47,1
517,2011-05-28 03:17:57,234,403,2011-05-29 06:33:57,1
518,2011-05-28 03:18:02,4087,480,2011-05-30 05:32:02,1
519,2011-05-28 03:22:33,3564,245,2011-06-03 05:06:33,1
520,2011-05-28 03:27:37,3845,161,2011-06-04 05:47:37,1
521,2011-05-28 03:32:22,2397,374,2011-05-28 22:37:22,1
522,2011-05-28 03:33:20,3195,382,2011-05-31 04:23:20,1
523,2011-05-28 03:53:26,1905,138,2011-05-31 05:58:26,2
524,2011-05-28 03:57:28,1962,223,2011-05-31 05:20:28,1
525,2011-05-28 04:25:33,1817,14,2011-06-06 04:18:33,1
526,2011-05-28 04:27:37,1387,408,2011-05-30 07:52:37,1
527,2011-05-28 04:28:38,266,169,2011-06-02 08:19:38,1
528,2011-05-28 04:30:05,1655,359,2011-06-03 10:01:05,2
529,2011-05-28 04:34:17,2624,469,2011-05-30 00:35:17,1
530,2011-05-28 05:13:01,3332,312,2011-06-01 10:21:01,2
531,2011-05-28 05:23:38,1113,589,2011-05-29 08:00:38,2
532,2011-05-28 05:36:58,2793,120,2011-06-02 01:50:58,1
533,2011-05-28 06:14:46,4306,528,2011-06-01 06:26:46,2
534,2011-05-28 06:15:25,992,184,2011-06-06 07:51:25,1
535,2011-05-28 06:16:32,4209,307,2011-05-31 02:48:32,1
536,2011-05-28 06:17:33,2962,514,2011-06-03 10:02:33,2
537,2011-05-28 06:20:55,3095,315,2011-06-05 11:48:55,2
538,2011-05-28 06:21:05,2262,110,2011-06-02 01:22:05,2
539,2011-05-28 06:26:16,3427,161,2011-05-30 02:02:16,1
540,2011-05-28 06:40:25,3321,119,2011-06-06 00:47:25,1
541,2011-05-28 06:41:58,1662,535,2011-06-02 09:12:58,2
542,2011-05-28 06:42:13,4444,261,2011-06-03 09:05:13,1
543,2011-05-28 06:43:34,530,493,2011-06-06 07:16:34,2
544,2011-05-28 07:03:00,2964,311,2011-06-06 06:23:00,1
545,2011-05-28 07:10:20,1086,54,2011-06-04 01:47:20,2
546,2011-05-28 07:16:25,487,20,2011-06-01 08:36:25,1
547,2011-05-28 07:24:28,2065,506,2011-06-06 01:31:28,2
548,2011-05-28 07:34:56,3704,450,2011-06-05 03:14:56,2
549,2011-05-28 07:35:37,1818,159,2011-06-02 09:08:37,1
550,2011-05-28 07:39:16,3632,432,2011-06-06 12:20:16,2
551,2011-05-28 07:44:18,3119,315,2011-06-02 12:55:18,2
552,2011-05-28 07:53:38,23,106,2011-06-04 12:45:38,2
553,2011-05-28 08:14:44,1349,176,2011-06-02 03:01:44,2
554,2011-05-28 08:23:16,1951,376,2011-05-31 03:29:16,2
555,2011-05-28 08:31:14,4397,55,2011-05-30 07:34:14,2
556,2011-05-28 08:31:36,1814,22,2011-06-06 07:29:36,2
557,2011-05-28 08:36:22,158,444,2011-06-03 10:42:22,2
558,2011-05-28 08:38:43,4163,442,2011-06-06 13:52:43,1
559,2011-05-28 08:39:02,1227,572,2011-06-05 08:38:02,2
560,2011-05-28 08:53:02,644,463,2011-06-04 12:27:02,2
561,2011-05-28 08:54:06,928,77,2011-06-05 05:54:06,1
562,2011-05-28 09:01:21,3390,102,2011-06-02 05:26:21,2
563,2011-05-28 09:10:49,53,324,2011-06-06 11:32:49,1
564,2011-05-28 09:12:09,2973,282,2011-05-29 05:07:09,1
565,2011-05-28 09:26:31,1494,288,2011-06-01 07:28:31,1
566,2011-05-28 09:51:39,4330,253,2011-06-05 09:35:39,1
567,2011-05-28 09:56:20,3308,184,2011-06-01 06:41:20,2
568,2011-05-28 09:57:36,2232,155,2011-05-31 15:44:36,1
569,2011-05-28 10:12:41,4534,56,2011-06-03 10:08:41,2
570,2011-05-28 10:15:04,1122,21,2011-05-30 08:32:04,1
571,2011-05-28 10:17:41,4250,516,2011-06-05 07:56:41,1
572,2011-05-28 10:30:13,1899,337,2011-06-02 05:04:13,2
573,2011-05-28 10:35:23,4020,1,2011-06-03 06:32:23,1
574,2011-05-28 10:44:28,3883,76,2011-06-04 11:42:28,1
575,2011-05-28 10:56:09,4451,142,2011-06-05 15:39:09,1
576,2011-05-28 10:56:10,1866,588,2011-06-04 13:15:10,2
577,2011-05-28 11:09:14,375,6,2011-06-01 13:27:14,2
578,2011-05-28 11:15:48,2938,173,2011-06-02 09:59:48,1
579,2011-05-28 11:19:23,3481,181,2011-06-02 13:51:23,1
580,2011-05-28 11:19:53,3515,17,2011-06-01 10:44:53,2
581,2011-05-28 11:20:29,1380,186,2011-06-04 12:37:29,2
582,2011-05-28 11:33:46,4579,198,2011-05-29 08:33:46,1
583,2011-05-28 11:48:55,2679,386,2011-06-04 07:09:55,2
584,2011-05-28 11:49:00,1833,69,2011-06-01 11:54:00,1
585,2011-05-28 11:50:45,3544,490,2011-06-03 15:35:45,2
586,2011-05-28 12:03:00,898,77,2011-05-29 13:16:00,1
587,2011-05-28 12:05:33,1413,64,2011-05-30 13:45:33,2
588,2011-05-28 12:08:37,95,89,2011-05-29 16:25:37,2
589,2011-05-28 12:27:50,4231,308,2011-06-03 07:15:50,2
590,2011-05-28 13:06:50,473,462,2011-06-02 09:18:50,1
591,2011-05-28 13:11:04,377,19,2011-05-29 17:20:04,2
592,2011-05-28 13:21:08,638,244,2011-05-29 16:55:08,1
593,2011-05-28 13:33:23,1810,16,2011-05-30 17:10:23,2
594,2011-05-28 13:41:56,2766,538,2011-05-30 12:00:56,1
595,2011-05-28 13:59:54,595,294,2011-06-05 15:16:54,1
596,2011-05-28 14:00:03,821,589,2011-05-29 17:10:03,1
597,2011-05-28 14:01:02,4469,249,2011-06-06 19:06:02,2
598,2011-05-28 14:04:50,599,159,2011-06-03 18:00:50,2
599,2011-05-28 14:05:57,4136,393,2011-06-01 16:41:57,2
600,2011-05-28 14:08:19,1567,332,2011-06-03 11:57:19,2
601,2011-05-28 14:08:22,3225,429,2011-06-04 10:50:22,1
602,2011-05-28 14:15:54,1300,590,2011-06-05 15:16:54,2
603,2011-05-28 14:27:51,3248,537,2011-05-29 13:13:51,1
604,2011-05-28 14:37:07,1585,426,2011-06-03 11:03:07,2
605,2011-05-28 14:39:10,4232,501,2011-06-01 09:28:10,2
606,2011-05-28 14:48:39,3509,299,2011-06-04 09:44:39,2
607,2011-05-28 15:02:41,2561,554,2011-05-30 12:54:41,2
608,2011-05-28 15:03:44,4254,494,2011-06-04 17:14:44,2
609,2011-05-28 15:04:02,2944,150,2011-06-05 14:47:02,2
610,2011-05-28 15:15:25,3642,500,2011-06-02 12:30:25,2
611,2011-05-28 15:18:18,1230,580,2011-05-31 20:15:18,2
612,2011-05-28 15:24:54,2180,161,2011-05-30 14:22:54,2
613,2011-05-28 15:27:22,270,595,2011-06-02 20:01:22,1
614,2011-05-28 15:33:28,280,307,2011-06-04 12:27:28,2
615,2011-05-28 15:35:52,3397,533,2011-06-03 17:35:52,2
616,2011-05-28 15:45:39,989,471,2011-06-02 09:55:39,1
617,2011-05-28 15:49:14,4142,372,2011-05-31 14:29:14,2
618,2011-05-28 15:50:07,4445,248,2011-06-01 19:45:07,1
619,2011-05-28 15:52:26,2482,407,2011-06-06 17:55:26,2
620,2011-05-28 15:54:45,2444,321,2011-06-04 20:26:45,1
621,2011-05-28 15:58:12,1144,239,2011-05-30 21:54:12,1
622,2011-05-28 15:58:22,2363,109,2011-06-04 10:13:22,1
623,2011-05-28 16:01:28,1222,495,2011-05-30 11:19:28,1
624,2011-05-28 16:13:22,3660,569,2011-06-06 20:35:22,1
625,2011-05-28 16:35:46,2889,596,2011-06-01 14:19:46,1
626,2011-05-28 16:58:09,452,584,2011-06-01 14:02:09,2
627,2011-05-28 17:04:43,425,241,2011-06-04 19:58:43,2
628,2011-05-28 17:05:46,2513,173,2011-06-06 16:29:46,2
629,2011-05-28 17:19:15,1527,94,2011-06-02 20:01:15,2
630,2011-05-28 17:24:51,1254,417,2011-06-05 20:05:51,2
631,2011-05-28 17:36:32,2465,503,2011-06-03 14:56:32,2
632,2011-05-28 17:37:50,1287,442,2011-06-03 16:04:50,1
633,2011-05-28 17:37:59,58,360,2011-06-03 22:49:59,2
634,2011-05-28 17:40:35,2630,428,2011-06-05 16:18:35,2
635,2011-05-28 17:46:57,1648,42,2011-06-06 18:24:57,1
636,2011-05-28 17:47:58,4213,239,2011-06-04 16:32:58,1
637,2011-05-28 18:14:29,1581,250,2011-05-29 23:48:29,2
638,2011-05-28 18:24:43,2685,372,2011-06-02 19:03:43,2
639,2011-05-28 18:25:02,4204,198,2011-05-29 18:22:02,1
640,2011-05-28 18:43:26,495,465,2011-05-30 13:39:26,1
641,2011-05-28 18:45:47,3548,396,2011-06-04 15:24:47,1
642,2011-05-28 18:49:12,140,157,2011-06-01 20:50:12,2
643,2011-05-28 18:52:11,3105,240,2011-05-31 15:15:11,2
644,2011-05-28 18:59:12,4304,316,2011-06-04 18:06:12,1
645,2011-05-28 19:14:09,3128,505,2011-06-05 14:01:09,1
646,2011-05-28 19:16:14,1922,185,2011-05-31 16:50:14,2
647,2011-05-28 19:22:52,3435,569,2011-06-01 00:10:52,1
648,2011-05-28 19:25:54,3476,253,2011-06-03 15:57:54,2
649,2011-05-28 19:35:45,1781,197,2011-06-05 16:00:45,1
650,2011-05-28 19:45:40,4384,281,2011-05-29 21:02:40,1
651,2011-05-28 19:46:50,739,266,2011-05-30 16:29:50,1
652,2011-05-28 20:08:47,1201,43,2011-05-29 14:57:47,2
653,2011-05-28 20:12:20,126,327,2011-06-04 14:44:20,2
654,2011-05-28 20:15:30,2312,23,2011-05-30 22:02:30,2
655,2011-05-28 20:16:20,331,287,2011-05-31 16:46:20,2
656,2011-05-28 20:18:24,2846,437,2011-05-30 16:19:24,1
657,2011-05-28 20:23:09,848,65,2011-06-01 02:11:09,1
658,2011-05-28 20:23:23,3226,103,2011-06-06 19:31:23,2
659,2011-05-28 20:27:53,1382,207,2011-05-31 01:36:53,2
660,2011-05-28 20:53:31,1414,578,2011-05-30 15:26:31,1
661,2011-05-28 21:01:25,2247,51,2011-06-02 01:22:25,2
662,2011-05-28 21:09:31,2968,166,2011-06-01 19:00:31,2
663,2011-05-28 21:23:02,3997,176,2011-06-02 17:39:02,2
664,2011-05-28 21:31:08,87,523,2011-06-02 20:56:08,2
665,2011-05-28 21:38:39,1012,415,2011-05-29 21:37:39,1
666,2011-05-28 21:48:51,3075,437,2011-06-05 16:45:51,2
667,2011-05-28 21:49:02,797,596,2011-05-31 03:07:02,1
668,2011-05-28 21:54:45,3528,484,2011-05-29 22:32:45,1
669,2011-05-28 22:03:25,3677,313,2011-06-03 03:39:25,1
670,2011-05-28 22:04:03,227,201,2011-06-06 22:43:03,2
671,2011-05-28 22:04:30,1027,14,2011-06-03 01:21:30,2
672,2011-05-28 22:05:29,697,306,2011-06-06 02:10:29,2
673,2011-05-28 22:07:30,1769,468,2011-06-01 23:42:30,1
674,2011-05-28 22:11:35,1150,87,2011-06-01 23:58:35,2
675,2011-05-28 22:22:44,1273,338,2011-06-01 02:57:44,2
676,2011-05-28 22:27:51,2329,490,2011-05-29 20:36:51,2
677,2011-05-28 23:00:08,4558,194,2011-06-05 19:11:08,2
678,2011-05-28 23:15:48,3741,269,2011-06-03 04:43:48,2
679,2011-05-28 23:24:57,907,526,2011-06-06 21:59:57,2
680,2011-05-28 23:27:26,4147,482,2011-06-02 02:28:26,2
681,2011-05-28 23:39:44,3346,531,2011-06-01 01:42:44,1
682,2011-05-28 23:53:18,3160,148,2011-05-29 19:14:18,2
683,2011-05-29 00:09:48,2038,197,2011-06-02 04:27:48,1
684,2011-05-29 00:13:15,3242,461,2011-06-04 21:26:15,2
685,2011-05-29 00:17:51,1385,172,2011-06-05 05:32:51,2
686,2011-05-29 00:27:10,2441,411,2011-05-30 02:29:10,1
687,2011-05-29 00:32:09,1731,250,2011-05-31 23:53:09,1
688,2011-05-29 00:45:24,4135,162,2011-06-02 01:30:24,1
689,2011-05-29 00:46:53,742,571,2011-06-03 23:48:53,2
690,2011-05-29 00:54:53,2646,85,2011-06-06 00:45:53,1
691,2011-05-29 01:01:26,4034,433,2011-06-07 06:21:26,1
692,2011-05-29 01:32:10,800,18,2011-06-02 03:54:10,2
693,2011-05-29 01:42:31,635,190,2011-06-03 02:29:31,2
694,2011-05-29 01:49:43,592,399,2011-06-05 06:52:43,1
695,2011-05-29 01:50:53,4276,528,2011-06-03 02:28:53,1
696,2011-05-29 01:59:10,2076,19,2011-06-01 02:45:10,1
697,2011-05-29 02:04:04,3949,387,2011-06-04 00:47:04,2
698,2011-05-29 02:10:52,1412,109,2011-06-01 21:52:52,1
699,2011-05-29 02:11:44,130,246,2011-06-04 20:23:44,2
700,2011-05-29 02:18:54,500,117,2011-05-30 05:54:54,1
701,2011-05-29 02:26:27,372,112,2011-06-03 04:59:27,1
702,2011-05-29 02:27:30,2556,475,2011-05-30 01:52:30,2
703,2011-05-29 02:29:36,1123,269,2011-06-03 04:54:36,2
704,2011-05-29 02:44:43,2628,330,2011-06-06 01:51:43,2
705,2011-05-29 02:48:52,2809,257,2011-05-30 06:21:52,1
706,2011-05-29 03:05:49,2278,60,2011-06-04 22:48:49,1
707,2011-05-29 03:18:19,819,252,2011-05-30 02:45:19,1
708,2011-05-29 03:23:47,3133,127,2011-05-31 21:27:47,2
709,2011-05-29 03:48:01,2459,479,2011-06-06 05:21:01,1
710,2011-05-29 03:48:36,194,518,2011-06-03 05:03:36,1
711,2011-05-29 03:49:03,4581,215,2011-05-31 08:29:03,2
712,2011-05-29 04:02:24,4191,313,2011-05-30 03:09:24,2
713,2011-05-29 04:10:17,3664,507,2011-06-07 07:13:17,1
714,2011-05-29 04:15:21,2010,452,2011-06-01 23:05:21,2
715,2011-05-29 04:22:41,2030,545,2011-06-05 09:28:41,1
716,2011-05-29 04:35:29,85,36,2011-06-01 07:42:29,2
717,2011-05-29 04:37:44,1383,412,2011-05-30 05:48:44,2
718,2011-05-29 04:52:23,1736,498,2011-06-02 02:27:23,1
719,2011-05-29 05:16:05,267,245,2011-06-01 07:53:05,2
720,2011-05-29 05:17:30,3687,480,2011-06-06 02:47:30,2
721,2011-05-29 05:28:47,1116,44,2011-05-31 11:24:47,1
722,2011-05-29 05:30:31,4540,259,2011-06-06 04:51:31,1
723,2011-05-29 05:34:44,3407,309,2011-05-30 05:50:44,1
724,2011-05-29 05:53:23,3770,416,2011-06-05 04:01:23,2
725,2011-05-29 06:03:41,4088,245,2011-06-03 08:52:41,2
726,2011-05-29 06:05:29,933,452,2011-06-05 04:40:29,2
727,2011-05-29 06:08:15,1629,484,2011-05-30 07:16:15,1
728,2011-05-29 06:12:38,242,551,2011-06-03 07:41:38,1
729,2011-05-29 06:35:13,1688,323,2011-06-04 03:23:13,2
730,2011-05-29 07:00:59,3473,197,2011-06-06 01:17:59,1
731,2011-05-29 07:25:16,4124,5,2011-05-30 05:21:16,1
732,2011-05-29 07:32:51,2530,447,2011-05-30 10:08:51,2
733,2011-05-29 07:35:21,2951,363,2011-06-05 09:14:21,1
734,2011-05-29 07:38:52,3084,538,2011-06-03 10:17:52,2
735,2011-05-29 08:08:13,3421,454,2011-06-07 13:35:13,1
736,2011-05-29 08:10:07,3689,276,2011-06-05 10:21:07,2
737,2011-05-29 08:11:31,769,589,2011-06-04 11:18:31,2
738,2011-05-29 08:20:08,2284,256,2011-06-06 08:59:08,2
739,2011-05-29 08:28:18,1183,84,2011-06-06 09:21:18,2
740,2011-05-29 08:30:36,600,89,2011-06-04 12:47:36,2
741,2011-05-29 08:35:49,3189,495,2011-06-04 11:55:49,1
742,2011-05-29 08:36:30,273,483,2011-06-05 11:30:30,1
743,2011-05-29 08:39:02,2528,548,2011-06-06 08:42:02,2
744,2011-05-29 09:13:08,3722,420,2011-06-01 07:05:08,2
745,2011-05-29 09:22:57,581,152,2011-06-01 09:10:57,1
746,2011-05-29 09:25:10,4272,130,2011-06-02 04:20:10,2
747,2011-05-29 09:26:34,1993,291,2011-06-05 07:28:34,1
748,2011-05-29 09:27:00,2803,7,2011-06-03 04:25:00,1
749,2011-05-29 09:33:33,1146,375,2011-05-31 11:45:33,2
750,2011-05-29 09:41:40,730,269,2011-05-30 13:31:40,1
751,2011-05-29 09:55:43,2711,53,2011-06-02 04:54:43,1
752,2011-05-29 10:14:15,1720,126,2011-06-04 06:30:15,1
753,2011-05-29 10:16:42,1021,135,2011-06-05 08:52:42,2
754,2011-05-29 10:18:59,734,281,2011-06-04 05:03:59,2
755,2011-05-29 10:26:29,3090,576,2011-06-01 10:25:29,2
756,2011-05-29 10:28:45,3152,201,2011-06-04 12:50:45,1
757,2011-05-29 10:29:47,1067,435,2011-06-07 15:27:47,1
758,2011-05-29 10:31:56,1191,563,2011-06-01 14:53:56,2
759,2011-05-29 10:57:57,2367,179,2011-06-07 16:23:57,2
760,2011-05-29 11:07:25,3250,77,2011-06-02 14:16:25,1
761,2011-05-29 11:09:01,2342,58,2011-06-03 16:18:01,2
762,2011-05-29 11:15:51,3683,146,2011-06-06 07:48:51,1
763,2011-05-29 11:32:15,2022,50,2011-05-31 17:31:15,1
764,2011-05-29 11:37:35,1069,149,2011-05-31 16:47:35,1
765,2011-05-29 11:38:34,515,69,2011-06-02 17:04:34,1
766,2011-05-29 11:47:02,2154,383,2011-06-06 07:14:02,1
767,2011-05-29 12:20:19,687,67,2011-06-02 14:15:19,2
768,2011-05-29 12:30:46,2895,566,2011-06-07 09:00:46,2
769,2011-05-29 12:51:44,1523,575,2011-06-01 17:43:44,1
770,2011-05-29 12:56:50,2491,405,2011-06-07 15:54:50,2
771,2011-05-29 12:59:14,353,476,2011-06-01 16:05:14,2
772,2011-05-29 13:08:06,3319,556,2011-06-06 08:19:06,1
773,2011-05-29 13:18:05,245,563,2011-06-07 17:22:05,1
774,2011-05-29 13:19:43,1188,575,2011-06-01 18:51:43,1
775,2011-05-29 13:23:26,1197,124,2011-05-30 07:53:26,2
776,2011-05-29 13:35:35,4339,113,2011-06-03 17:33:35,1
777,2011-05-29 14:07:58,451,360,2011-06-03 08:41:58,2
778,2011-05-29 14:09:53,1816,535,2011-06-05 20:05:53,1
779,2011-05-29 14:17:17,533,105,2011-06-06 16:46:17,1
780,2011-05-29 14:18:32,1919,300,2011-06-06 20:14:32,1
781,2011-05-29 14:23:58,88,313,2011-05-30 17:44:58,1
782,2011-05-29 14:38:57,2255,596,2011-06-02 13:18:57,2
783,2011-05-29 14:41:18,3046,53,2011-06-06 10:39:18,2
784,2011-05-29 14:44:22,2936,352,2011-06-01 17:28:22,2
785,2011-05-29 15:08:41,39,72,2011-05-30 15:51:41,1
786,2011-05-29 15:17:28,2637,439,2011-06-07 10:07:28,2
787,2011-05-29 16:03:03,3919,27,2011-06-07 11:07:03,2
788,2011-05-29 16:13:55,763,562,2011-05-31 16:40:55,1
789,2011-05-29 16:17:07,708,553,2011-06-06 18:15:07,1
790,2011-05-29 16:19:29,2858,593,2011-06-02 17:22:29,2
791,2011-05-29 16:30:42,1554,284,2011-06-01 19:11:42,1
792,2011-05-29 16:32:10,2841,261,2011-05-31 18:01:10,1
793,2011-05-29 16:44:08,379,528,2011-06-06 19:21:08,2
794,2011-05-29 16:44:11,1995,50,2011-06-05 16:11:11,1
795,2011-05-29 16:57:39,609,551,2011-06-01 11:33:39,2
796,2011-05-29 16:59:44,2697,26,2011-06-03 16:22:44,2
797,2011-05-29 17:12:17,1446,244,2011-06-03 16:06:17,1
798,2011-05-29 17:23:43,1102,134,2011-06-01 13:06:43,2
799,2011-05-29 17:24:48,1713,429,2011-06-05 12:25:48,1
800,2011-05-29 17:28:12,441,472,2011-05-30 14:59:12,1
801,2011-05-29 17:35:50,1642,402,2011-06-04 17:05:50,2
802,2011-05-29 17:38:59,785,350,2011-05-31 22:42:59,2
