payment_id,customer_id,staff_id,rental_id,amount,payment_date
539,20,2,14613,2.99,2011-08-21 18:03:20
540,20,2,15057,6.99,2011-08-22 10:19:58
541,20,1,15161,1.99,2011-08-22 14:37:22
542,20,2,15248,0.99,2011-08-22 17:53:06
543,20,1,15460,2.99,2011-08-23 01:10:42
544,21,1,260,3.99,2011-05-26 15:42:20
545,21,2,463,3.99,2011-05-27 20:11:47
546,21,1,570,0.99,2011-05-28 10:15:04
547,21,2,2235,7.99,2011-06-18 04:08:50
548,21,1,2268,4.99,2011-06-18 06:13:41
549,21,1,2393,2.99,2011-06-18 15:37:55
550,21,2,2830,4.99,2011-06-19 21:14:33
551,21,1,3212,10.99,2011-06-21 01:04:35
552,21,2,5107,4.99,2011-07-09 06:42:32
553,21,1,5772,3.99,2011-07-10 13:27:40
554,21,1,5961,2.99,2011-07-10 23:43:23
555,21,2,6943,1.99,2011-07-26 23:28:13
556,21,1,7994,0.99,2011-07-28 14:56:54
557,21,2,8196,6.99,2011-07-28 22:56:11
558,21,2,8862,2.99,2011-07-29 23:49:23
559,21,2,9149,0.99,2011-07-30 10:45:12
560,21,1,9699,5.99,2011-07-31 07:29:25
561,21,2,10570,4.99,2011-08-01 13:23:06
562,21,1,10734,0.99,2011-08-01 19:28:47
563,21,2,11072,0.99,2011-08-02 07:10:57
564,21,2,11970,0.99,2011-08-17 17:53:09
565,21,2,12131,2.99,2011-08-17 23:34:16
566,21,2,12660,4.99,2011-08-18 19:07:23
567,21,1,12774,6.99,2011-08-18 23:34:22
568,21,1,13381,2.99,2011-08-19 21:37:57
569,21,2,13399,4.99,2011-08-19 22:09:28
570,21,1,13411,4.99,2011-08-19 22:43:38
571,21,1,13463,8.99,2011-08-20 00:50:54
572,21,1,13699,9.99,2011-08-20 09:26:14
573,21,1,13740,4.99,2011-08-20 10:48:43
574,21,2,14077,8.99,2011-08-20 23:24:07
575,21,2,14161,2.99,2011-08-21 02:51:59
576,21,2,14446,2.99,2011-08-21 12:10:41
577,21,1,14869,4.99,2011-08-22 03:20:26
578,21,1,14933,2.99,2006-02-14 15:16:03
579,22,1,370,4.99,2011-05-27 07:49:43
580,22,1,556,4.99,2011-05-28 08:31:36
581,22,2,820,8.99,2011-05-29 21:07:22
582,22,1,3419,2.99,2011-06-21 17:18:01
583,22,2,4215,2.99,2011-07-07 12:00:52
584,22,1,5294,6.99,2011-07-09 15:23:42
585,22,1,5815,2.99,2011-07-10 15:48:19
586,22,1,7087,4.99,2011-07-27 04:42:08
587,22,1,7705,7.99,2011-07-28 04:02:58
588,22,2,9410,0.99,2011-07-30 20:38:05
589,22,1,9580,4.99,2011-07-31 03:01:11
590,22,1,12023,5.99,2011-08-17 19:54:54
591,22,1,12124,2.99,2011-08-17 23:22:46
592,22,2,12809,0.99,2011-08-19 00:42:24
593,22,2,13060,9.99,2011-08-19 09:43:25
594,22,1,14056,2.99,2011-08-20 22:18:53
595,22,1,14564,6.99,2011-08-21 16:24:43
596,22,1,15134,7.99,2011-08-22 13:18:25
597,22,1,15589,6.99,2011-08-23 06:03:31
598,22,1,15658,4.99,2011-08-23 08:48:43
599,22,1,15793,4.99,2011-08-23 14:06:19
600,22,1,12222,4.99,2006-02-14 15:16:03
601,23,1,129,8.99,2011-05-25 21:20:03
602,23,1,654,2.99,2011-05-28 20:15:30
603,23,2,1090,0.99,2011-05-31 12:03:44
604,23,1,2753,1.99,2011-06-19 16:44:35
605,23,1,2827,0.99,2011-06-19 20:50:01
606,23,1,3015,5.99,2011-06-20 10:48:56
607,23,1,3055,4.99,2011-06-20 13:19:58
608,23,1,3461,2.99,2011-06-21 21:49:18
609,23,2,3736,3.99,2011-07-06 11:43:44
610,23,2,3781,2.99,2011-07-06 13:53:41
611,23,2,4853,2.99,2011-07-08 18:43:18
612,23,1,6213,2.99,2011-07-11 12:43:07
613,23,1,6238,2.99,2011-07-11 14:20:18
614,23,2,6917,5.99,2011-07-12 22:30:15
615,23,1,7155,7.99,2011-07-27 07:18:46
616,23,1,8015,2.99,2011-07-28 15:33:03
617,23,2,8718,0.99,2011-07-29 17:41:14
618,23,2,9209,5.99,2011-07-30 12:55:36
619,23,2,9255,9.99,2011-07-30 14:26:46
620,23,2,9718,3.99,2011-07-31 08:25:03
621,23,1,10132,6.99,2011-07-31 21:50:24
622,23,1,10898,2.99,2011-08-02 01:29:57
623,23,2,11501,2.99,2011-08-16 23:04:53
624,23,2,13290,2.99,2011-08-19 18:31:50
625,23,2,13331,4.99,2011-08-19 20:00:25
626,23,2,13429,6.99,2011-08-19 23:25:37
627,23,2,13511,0.99,2011-08-20 02:21:40
628,23,2,13557,0.99,2011-08-20 04:12:41
629,23,2,14482,2.99,2011-08-21 13:42:45
630,23,2,15532,2.99,2006-02-14 15:16:03
631,24,2,1007,6.99,2011-05-31 01:02:28
632,24,2,1077,2.99,2011-05-31 10:22:54
633,24,1,1716,2.99,2011-06-16 14:39:31
634,24,1,2070,2.99,2011-06-17 16:27:51
635,24,2,2116,4.99,2011-06-17 20:16:12
636,24,1,2451,5.99,2011-06-18 19:28:02
637,24,2,2963,7.99,2011-06-20 07:33:09
638,24,2,3649,7.99,2011-07-06 07:32:42
639,24,2,4378,2.99,2011-07-07 20:29:08
640,24,1,5310,0.99,2011-07-09 16:00:34
641,24,2,5648,0.99,2011-07-10 07:09:21
642,24,1,6855,4.99,2011-07-12 19:46:29
643,24,1,7266,1.99,2011-07-27 11:22:17
644,24,1,8947,4.99,2011-07-30 03:15:37
645,24,1,9723,0.99,2011-07-31 08:31:18
646,24,2,9925,0.99,2011-07-31 15:08:47
647,24,2,10491,2.99,2011-08-01 10:38:27
648,24,1,11209,2.99,2011-08-02 12:09:45
649,24,2,11546,2.99,2011-08-17 00:57:36
650,24,2,12165,8.99,2011-08-18 00:53:37
651,24,1,12745,2.99,2011-08-18 22:22:45
652,24,1,12999,1.99,2011-08-19 07:34:53
653,24,2,13058,4.99,2011-08-19 09:40:53
654,24,1,13247,0.99,2011-08-19 16:45:59
655,24,2,15357,4.99,2011-08-22 21:28:59
656,25,1,90,7.99,2011-05-25 14:31:25
657,25,2,1033,2.99,2011-05-31 04:50:07
658,25,1,1338,4.99,2011-06-15 12:17:34
659,25,1,1365,2.99,2011-06-15 14:09:55
660,25,2,1754,6.99,2011-06-16 17:13:23
661,25,2,2625,8.99,2011-06-19 08:23:11
662,25,1,2901,4.99,2011-06-20 02:41:28
663,25,1,3447,4.99,2011-06-21 20:53:31
664,25,1,4282,2.99,2011-07-07 15:26:31
665,25,1,4319,0.99,2011-07-07 17:50:27
666,25,2,4404,2.99,2011-07-07 21:31:53
667,25,1,5881,2.99,2011-07-10 19:19:43
668,25,1,6653,4.99,2011-07-12 11:06:17
669,25,2,6905,2.99,2011-07-12 22:02:18
670,25,2,8667,2.99,2011-07-29 15:40:57
671,25,2,8878,0.99,2011-07-30 00:15:57
672,25,1,9140,8.99,2011-07-30 10:12:01
673,25,2,9334,2.99,2011-07-30 17:56:38
674,25,2,9922,2.99,2011-07-31 14:59:37
675,25,2,10103,2.99,2011-07-31 20:49:13
676,25,1,10324,5.99,2011-08-01 04:49:06
677,25,2,10860,2.99,2011-08-02 00:12:32
678,25,1,10916,2.99,2011-08-02 02:05:59
679,25,1,11642,0.99,2011-08-17 04:48:05
680,25,1,12922,0.99,2011-08-19 04:48:48
681,25,1,14193,4.99,2011-08-21 03:38:27
682,25,1,14236,4.99,2011-08-21 05:13:16
683,25,1,15512,0.99,2011-08-23 02:57:30
684,25,1,15972,5.99,2011-08-23 20:00:30
685,26,1,796,2.99,2011-05-29 16:59:44
686,26,2,1105,2.99,2011-05-31 14:33:56
687,26,1,1440,5.99,2011-06-15 18:53:14
688,26,2,1706,4.99,2011-06-16 14:01:02
689,26,1,2093,9.99,2011-06-17 18:14:08
690,26,2,2416,3.99,2011-06-18 17:07:34
691,26,2,2421,6.99,2011-06-18 17:25:05
692,26,1,2532,4.99,2011-06-19 01:27:46
693,26,1,2745,4.99,2011-06-19 16:21:19
694,26,1,4065,2.99,2011-07-07 04:32:28
695,26,1,4274,4.99,2011-07-07 14:42:04
696,26,1,4382,4.99,2011-07-07 20:41:03
697,26,2,4402,0.99,2011-07-07 21:28:46
698,26,1,4431,6.99,2011-07-07 22:39:02
699,26,1,4536,3.99,2011-07-08 03:43:22
700,26,1,4641,6.99,2011-07-08 09:09:46
701,26,1,5437,2.99,2011-07-09 21:32:29
702,26,1,6149,1.99,2011-07-11 09:19:31
703,26,2,6243,2.99,2011-07-11 14:53:25
704,26,2,7328,0.99,2011-07-27 13:55:18
705,26,1,8241,4.99,2011-07-29 00:33:36
706,26,1,9484,0.99,2011-07-30 23:31:40
707,26,1,10386,3.99,2011-08-01 06:42:20
708,26,1,10996,3.99,2011-08-02 04:48:11
709,26,2,11314,2.99,2011-08-02 16:04:08
710,26,1,11338,0.99,2011-08-02 17:00:12
711,26,1,11744,5.99,2011-08-17 08:54:30
712,26,2,13111,4.99,2011-08-19 11:25:10
713,26,2,14183,4.99,2011-08-21 03:24:29
714,26,2,14192,8.99,2011-08-21 03:37:42
715,26,2,14603,1.99,2011-08-21 17:51:06
716,26,1,14677,7.99,2011-08-21 20:12:30
717,26,1,15384,2.99,2011-08-22 22:34:44
718,26,1,15722,7.99,2011-08-23 11:16:29
719,27,2,787,2.99,2011-05-29 16:03:03
720,27,1,1310,4.99,2011-06-15 10:11:42
721,27,2,1480,4.99,2011-06-15 21:17:17
722,27,2,1699,2.99,2011-06-16 13:05:09
723,27,2,1960,3.99,2011-06-17 08:59:57
724,27,2,2512,2.99,2011-06-18 23:48:47
725,27,1,2815,4.99,2011-06-19 20:03:29
726,27,1,3038,1.99,2011-06-20 12:28:59
727,27,2,3420,3.99,2011-06-21 17:22:36
728,27,2,4038,0.99,2011-07-07 02:52:53
729,27,1,4510,5.99,2011-07-08 02:34:51
730,27,1,5552,0.99,2011-07-10 03:01:19
731,27,1,5736,4.99,2011-07-10 11:45:48
732,27,2,6115,0.99,2011-07-11 07:36:50
733,27,2,6562,5.99,2011-07-12 05:26:26
734,27,2,6658,4.99,2011-07-12 11:13:21
735,27,1,7927,1.99,2011-07-28 12:13:42
736,27,2,9244,0.99,2011-07-30 14:06:53
737,27,2,9636,5.99,2011-07-31 05:12:59
738,27,1,9673,7.99,2011-07-31 06:34:55
739,27,1,9908,4.99,2011-07-31 14:39:52
740,27,1,10794,7.99,2011-08-01 21:51:15
741,27,1,10852,4.99,2011-08-02 00:00:33
742,27,1,11234,0.99,2011-08-02 13:12:17
743,27,1,11661,8.99,2011-08-17 05:25:57
744,27,2,11740,6.99,2011-08-17 08:48:31
745,27,2,12021,5.99,2011-08-17 19:52:43
746,27,2,12461,0.99,2011-08-18 11:28:14
747,27,1,12531,2.99,2011-08-18 13:57:50
748,27,2,13816,4.99,2011-08-20 13:13:56
749,27,1,15048,0.99,2011-08-22 10:00:04
750,28,2,388,2.99,2011-05-27 10:37:27
751,28,1,868,2.99,2011-05-30 04:19:55
752,28,2,1240,2.99,2011-06-15 04:58:07
753,28,1,1543,4.99,2011-06-16 01:24:08
754,28,2,2299,3.99,2011-06-18 08:18:52
755,28,2,2604,0.99,2011-06-19 06:30:10
756,28,1,3231,0.99,2011-06-21 02:25:00
757,28,1,3845,0.99,2011-07-06 16:38:14
758,28,2,4704,0.99,2011-07-08 11:45:35
759,28,2,4951,4.99,2011-07-08 22:58:21
760,28,2,5653,2.99,2011-07-10 07:21:27
761,28,1,5817,5.99,2011-07-10 15:49:12
762,28,2,6032,0.99,2011-07-11 02:49:01
763,28,2,6476,0.99,2011-07-12 01:37:48
764,28,1,7580,9.99,2011-07-27 23:07:40
765,28,1,8464,4.99,2011-07-29 08:18:20
766,28,1,8901,2.99,2011-07-30 01:07:12
767,28,2,9544,2.99,2011-07-31 01:44:51
768,28,2,9593,4.99,2011-07-31 03:22:30
769,28,2,9705,4.99,2011-07-31 07:40:33
770,28,2,10116,2.99,2011-07-31 21:14:02
771,28,2,10294,6.99,2011-08-01 03:48:12
772,28,1,11444,2.99,2011-08-02 20:32:55
773,28,1,11856,3.99,2011-08-17 13:44:49
774,28,2,12190,2.99,2011-08-18 01:54:44
775,28,1,12359,0.99,2011-08-18 07:44:05
776,28,1,12708,2.99,2011-08-18 20:59:17
777,28,2,13783,4.99,2011-08-20 12:11:03
778,28,2,14540,2.99,2011-08-21 15:34:23
779,28,1,15445,4.99,2011-08-23 00:48:29
780,28,1,15491,2.99,2011-08-23 02:08:40
781,28,2,12938,2.99,2006-02-14 15:16:03
782,29,2,194,1.99,2011-05-26 06:52:33
783,29,1,2655,0.99,2011-06-19 10:38:42
784,29,1,2673,0.99,2011-06-19 11:42:20
785,29,1,2701,7.99,2011-06-19 13:33:06
786,29,1,2735,2.99,2011-06-19 15:42:07
787,29,2,2801,2.99,2011-06-19 19:18:09
788,29,2,2923,2.99,2011-06-20 04:16:07
789,29,1,3324,2.99,2011-06-21 08:49:16
790,29,2,4262,6.99,2011-07-07 14:24:30
791,29,1,4313,0.99,2011-07-07 17:36:56
792,29,2,4535,0.99,2011-07-08 03:40:46
793,29,2,5442,10.99,2011-07-09 21:55:19
794,29,1,5857,1.99,2011-07-10 17:59:29
795,29,2,7237,3.99,2011-07-27 10:12:36
796,29,1,7451,6.99,2011-07-27 18:18:41
797,29,1,7453,0.99,2011-07-27 18:27:13
798,29,2,8673,2.99,2011-07-29 15:50:14
799,29,2,9392,4.99,2011-07-30 19:50:13
800,29,1,9946,4.99,2011-07-31 15:48:54
801,29,1,10543,5.99,2011-08-01 12:36:09
802,29,2,10899,1.99,2011-08-02 01:30:21
803,29,1,11079,4.99,2011-08-02 07:29:10
804,29,2,11962,2.99,2011-08-17 17:34:38
805,29,1,12488,4.99,2011-08-18 12:48:22
806,29,1,12508,2.99,2011-08-18 13:20:13
807,29,2,12569,6.99,2011-08-18 15:20:46
808,29,2,12615,6.99,2011-08-18 17:16:07
809,29,2,13173,2.99,2011-08-19 13:50:36
810,29,1,13436,0.99,2011-08-19 23:36:25
811,29,2,13777,2.99,2011-08-20 12:03:35
812,29,1,13832,3.99,2011-08-20 14:00:25
813,29,1,14174,0.99,2011-08-21 03:01:45
814,29,1,14703,4.99,2011-08-21 21:01:19
815,29,1,14985,7.99,2011-08-22 07:35:56
816,29,1,14997,5.99,2011-08-22 07:53:00
817,29,2,15577,0.99,2006-02-14 15:16:03
818,30,2,1874,1.99,2011-06-17 02:39:20
819,30,2,1895,2.99,2011-06-17 04:25:12
820,30,2,2154,4.99,2011-06-17 22:59:42
821,30,2,2730,2.99,2011-06-19 15:10:09
822,30,1,3964,4.99,2011-07-06 22:23:02
823,30,2,4471,2.99,2011-07-08 00:21:29
824,30,2,4642,2.99,2011-07-08 09:13:28
825,30,2,5028,5.99,2011-07-09 02:34:45
826,30,1,5108,9.99,2011-07-09 06:44:30
827,30,1,5289,0.99,2011-07-09 15:14:08
828,30,2,5972,7.99,2011-07-11 00:08:54
829,30,1,6249,0.99,2011-07-11 15:02:02
830,30,2,6359,2.99,2011-07-11 21:06:17
831,30,2,7394,2.99,2011-07-27 16:03:08
832,30,2,7769,4.99,2011-07-28 06:45:23
833,30,1,8030,4.99,2011-07-28 16:12:53
834,30,2,8038,4.99,2011-07-28 16:32:55
835,30,1,8083,4.99,2011-07-28 18:09:48
836,30,1,8641,2.99,2011-07-29 14:37:30
837,30,2,9309,2.99,2011-07-30 16:55:53
838,30,2,9551,0.99,2011-07-31 02:04:58
839,30,1,9641,0.99,2011-07-31 05:33:48
840,30,1,9998,2.99,2011-07-31 17:40:35
841,30,1,10235,6.99,2011-08-01 01:57:48
842,30,1,12240,2.99,2011-08-18 03:27:11
843,30,1,12546,2.99,2011-08-18 14:29:37
844,30,2,12758,0.99,2011-08-18 22:58:34
845,30,1,13435,0.99,2011-08-19 23:35:44
846,30,1,13682,4.99,2011-08-20 08:50:39
847,30,1,14339,0.99,2011-08-21 08:37:15
848,30,1,14585,2.99,2011-08-21 17:18:33
849,30,1,15063,4.99,2011-08-22 10:39:51
850,30,1,15544,4.99,2011-08-23 04:17:56
851,30,2,15829,2.99,2011-08-23 15:17:14
852,31,2,1656,4.99,2011-06-16 10:05:40
853,31,1,1838,1.99,2011-06-16 23:20:16
854,31,1,2233,0.99,2011-06-18 03:57:36
855,31,2,2341,6.99,2011-06-18 11:35:30
856,31,1,2396,7.99,2011-06-18 15:49:48
857,31,2,2438,0.99,2011-06-18 18:34:21
858,31,1,2530,0.99,2011-06-19 01:20:00
859,31,2,2648,4.99,2011-06-19 10:06:20
860,31,2,3117,2.99,2011-06-20 18:05:15
861,31,2,3172,1.99,2011-06-20 22:19:25
862,31,1,3205,0.99,2011-06-21 00:38:47
863,31,1,3701,4.99,2011-07-06 10:12:45
864,31,2,3967,4.99,2011-07-06 22:45:10
865,31,1,4122,6.99,2011-07-07 07:15:35
866,31,2,4738,9.99,2011-07-08 13:24:58
867,31,1,6208,3.99,2011-07-11 12:34:56
868,31,2,6580,4.99,2011-07-12 06:26:10
869,31,1,7000,1.99,2011-07-27 01:23:24
870,31,2,7138,3.99,2011-07-27 06:47:13
871,31,2,7178,2.99,2011-07-27 08:09:25
872,31,2,7464,2.99,2011-07-27 18:49:42
873,31,2,8997,0.99,2011-07-30 04:53:56
874,31,2,12085,4.99,2011-08-17 22:17:09
875,31,1,12377,0.99,2011-08-18 08:26:05
876,31,2,15682,6.99,2011-08-23 09:37:34
877,31,2,15816,6.99,2011-08-23 14:58:06
878,32,2,483,4.99,2011-05-27 23:00:25
879,32,2,803,4.99,2011-05-29 17:52:30
880,32,2,1067,4.99,2011-05-31 09:12:13
881,32,2,1887,6.99,2011-06-17 03:53:18
882,32,2,2160,0.99,2011-06-17 23:39:11
883,32,2,2624,5.99,2011-06-19 08:22:09
884,32,2,2891,1.99,2011-06-20 02:02:05
885,32,1,3500,2.99,2011-07-06 00:11:13
886,32,1,4434,2.99,2011-07-07 22:48:34
887,32,2,4771,2.99,2011-07-08 15:33:32
888,32,2,4899,0.99,2011-07-08 20:37:11
889,32,1,5307,9.99,2011-07-09 15:57:15
890,32,1,5767,0.99,2011-07-10 13:13:18
891,32,1,5954,2.99,2011-07-10 23:22:01
892,32,1,6122,3.99,2011-07-11 07:58:07
893,32,2,6450,2.99,2011-07-12 00:49:05
894,32,1,7084,6.99,2011-07-27 04:34:07
895,32,1,7589,5.99,2011-07-27 23:23:36
896,32,1,7793,2.99,2011-07-28 07:26:14
897,32,2,8390,5.99,2011-07-29 05:52:26
898,32,2,8453,2.99,2011-07-29 07:46:29
899,32,2,8914,2.99,2011-07-30 01:42:03
900,32,1,11135,4.99,2011-08-02 09:22:25
901,32,2,11831,4.99,2011-08-17 12:54:47
902,32,2,12414,9.99,2011-08-18 09:50:40
903,32,1,13736,8.99,2011-08-20 10:31:23
904,32,1,13931,1.99,2011-08-20 17:16:10
905,32,1,14075,0.99,2011-08-20 23:18:54
906,32,2,14570,5.99,2011-08-21 16:32:32
907,33,1,165,2.99,2011-05-26 02:28:36
908,33,1,1301,10.99,2011-06-15 09:46:33
909,33,2,3173,8.99,2011-06-20 22:21:10
910,33,1,4095,5.99,2011-07-07 06:01:48
911,33,1,5421,0.99,2011-07-09 20:49:12
912,33,1,5723,4.99,2011-07-10 11:14:48
913,33,2,6280,0.99,2011-07-11 16:36:17
914,33,1,7992,4.99,2011-07-28 14:53:06
915,33,1,9040,4.99,2011-07-30 06:31:45
916,33,2,9085,4.99,2011-07-30 08:17:24
917,33,1,9254,1.99,2011-07-30 14:26:11
918,33,2,10335,2.99,2011-08-01 04:59:30
919,33,1,10870,4.99,2011-08-02 00:27:12
920,33,1,13241,7.99,2011-08-19 16:25:00
921,33,1,13858,2.99,2011-08-20 14:50:57
922,33,1,13958,7.99,2011-08-20 18:11:44
923,33,1,14002,0.99,2011-08-20 20:12:19
924,33,1,14623,0.99,2011-08-21 18:29:13
925,33,1,15096,5.99,2011-08-22 11:43:04
926,33,2,15115,2.99,2011-08-22 12:28:01
927,33,1,12277,0.99,2006-02-14 15:16:03
928,34,1,1900,4.99,2011-06-17 04:29:58
929,34,2,2257,5.99,2011-06-18 05:29:52
930,34,1,3150,0.99,2011-06-20 20:35:28
931,34,2,3508,3.99,2011-07-06 00:24:25
932,34,1,3911,2.99,2011-07-06 20:09:11
933,34,1,5188,4.99,2011-07-09 10:22:31
934,34,2,5643,4.99,2011-07-10 06:49:00
935,34,2,5918,5.99,2011-07-10 21:32:06
936,34,2,7015,2.99,2011-07-27 02:15:01
937,34,2,7124,2.99,2011-07-27 06:09:30
938,34,1,7532,0.99,2011-07-27 21:20:52
939,34,1,9160,3.99,2011-07-30 11:17:33
940,34,1,10523,0.99,2011-08-01 11:52:32
941,34,1,10615,4.99,2011-08-01 14:58:14
942,34,2,11096,0.99,2011-08-02 08:05:19
943,34,1,11505,2.99,2011-08-16 23:18:47
944,34,2,11701,4.99,2011-08-17 07:15:47
945,34,2,12286,2.99,2011-08-18 04:57:59
946,34,1,12599,2.99,2011-08-18 16:42:45
947,34,1,12651,0.99,2011-08-18 18:36:16
948,34,1,13371,4.99,2011-08-19 21:21:47
949,34,2,13949,2.99,2011-08-20 17:55:13
950,34,1,14686,5.99,2011-08-21 20:32:08
951,34,2,14701,7.99,2011-08-21 20:54:32
952,35,2,47,3.99,2011-05-25 06:05:20
953,35,1,424,6.99,2011-05-27 15:34:01
954,35,1,1579,0.99,2011-06-16 04:09:08
955,35,1,1989,2.99,2011-06-17 10:47:24
956,35,1,2229,4.99,2011-06-18 03:50:18
957,35,1,2231,0.99,2011-06-18 03:52:14
958,35,1,2743,2.99,2011-06-19 16:15:56
959,35,2,3112,4.99,2011-06-20 17:53:30
960,35,2,3597,2.99,2011-07-06 05:03:59
961,35,2,4098,4.99,2011-07-07 06:14:51
962,35,2,4990,0.99,2011-07-09 00:48:49
963,35,1,5013,2.99,2011-07-09 01:46:45
964,35,2,5323,0.99,2011-07-09 16:34:07
965,35,1,5916,5.99,2011-07-10 21:26:31
966,35,1,5963,0.99,2011-07-10 23:47:08
967,35,1,6147,5.99,2011-07-11 09:13:08
968,35,1,6401,4.99,2011-07-11 22:44:34
969,35,1,6565,4.99,2011-07-12 05:39:50
970,35,1,6572,4.99,2011-07-12 05:56:38
971,35,1,7140,4.99,2011-07-27 06:54:12
972,35,1,8822,6.99,2011-07-29 22:20:21
973,35,1,8971,5.99,2011-07-30 04:03:58
974,35,2,9033,2.99,2011-07-30 06:07:42
975,35,1,9579,6.99,2011-07-31 02:59:20
976,35,1,11298,1.99,2011-08-02 15:32:32
977,35,1,11452,7.99,2011-08-02 20:59:52
978,35,1,11645,4.99,2011-08-17 04:50:56
979,35,1,12055,4.99,2011-08-17 21:02:19
980,35,1,13735,2.99,2011-08-20 10:31:01
981,35,1,14110,0.99,2011-08-21 00:53:09
982,35,2,14124,2.99,2011-08-21 01:31:51
983,35,2,14735,4.99,2011-08-21 22:25:09
984,36,1,349,0.99,2011-05-27 04:53:11
985,36,1,716,0.99,2011-05-29 04:35:29
986,36,2,2741,0.99,2011-06-19 16:05:41
987,36,2,4135,0.99,2011-07-07 08:15:03
988,36,2,4560,4.99,2011-07-08 04:58:48
989,36,2,4762,4.99,2011-07-08 14:54:42
990,36,1,5403,0.99,2011-07-09 20:07:09
991,36,2,6030,0.99,2011-07-11 02:37:51
992,36,1,7205,6.99,2011-07-27 09:06:13
993,36,1,7647,0.99,2011-07-28 01:35:17
994,36,2,7919,6.99,2011-07-28 11:59:45
995,36,2,8099,0.99,2011-07-28 18:35:12
996,36,1,8391,2.99,2011-07-29 05:52:50
997,36,1,8952,4.99,2011-07-30 03:20:38
998,36,1,9369,2.99,2011-07-30 18:52:19
999,36,2,9805,0.99,2011-07-31 11:11:10
1000,36,2,10525,2.99,2011-08-01 11:53:17
1001,36,2,10761,2.99,2011-08-01 20:25:35
1002,36,1,10963,0.99,2011-08-02 03:48:17
1003,36,2,10964,6.99,2011-08-02 03:56:23
1004,36,2,11616,4.99,2011-08-17 04:00:01
1005,36,1,11813,4.99,2011-08-17 12:06:54
1006,36,2,13562,2.99,2011-08-20 04:31:45
1007,36,2,13564,1.99,2011-08-20 04:34:46
1008,36,1,13674,4.99,2011-08-20 08:30:54
1009,36,1,14647,9.99,2011-08-21 19:15:33
1010,36,2,15657,4.99,2011-08-23 08:42:40
1011,37,1,25,0.99,2011-05-25 03:21:20
1012,37,1,923,2.99,2011-05-30 11:58:50
1013,37,1,1583,4.99,2011-06-16 04:44:23
1014,37,2,1812,1.99,2011-06-16 21:08:46
1015,37,2,1854,3.99,2011-06-17 00:43:57
1016,37,2,3472,7.99,2011-07-05 22:56:33
1017,37,1,3734,5.99,2011-07-06 11:40:27
1018,37,1,5425,5.99,2011-07-09 21:02:26
1019,37,2,7939,0.99,2011-07-28 12:45:47
1020,37,1,8419,9.99,2011-07-29 06:54:48
1021,37,1,9567,5.99,2011-07-31 02:36:11
1022,37,1,10538,2.99,2011-08-01 12:22:41
1023,37,1,11176,3.99,2011-08-02 10:39:43
1024,37,1,13046,7.99,2011-08-19 09:21:10
1025,37,2,13147,4.99,2011-08-19 12:55:09
1026,37,2,13444,0.99,2011-08-20 00:00:24
1027,37,2,13493,3.99,2011-08-20 01:33:36
1028,37,2,14025,8.99,2011-08-20 21:19:36
1029,37,1,14084,0.99,2011-08-20 23:42:46
1030,37,2,14532,2.99,2011-08-21 15:15:03
1031,37,1,15028,3.99,2011-08-22 09:03:44
1032,37,1,15904,0.99,2011-08-23 17:32:19
1033,37,2,16035,0.99,2011-08-23 22:08:04
1034,38,2,1250,2.99,2011-06-15 05:55:40
1035,38,1,2550,1.99,2011-06-19 02:49:55
1036,38,2,2605,1.99,2011-06-19 06:48:01
1037,38,2,3003,4.99,2011-06-20 10:00:51
1038,38,2,3392,3.99,2011-06-21 15:12:44
1039,38,1,4202,5.99,2011-07-07 11:23:48
1040,38,2,4228,1.99,2011-07-07 12:42:02
1041,38,1,4300,4.99,2011-07-07 16:36:16
1042,38,2,4644,4.99,2011-07-08 09:14:29
1043,38,1,5273,2.99,2011-07-09 14:31:24
1044,38,2,5460,2.99,2011-07-09 22:46:14
1045,38,1,5822,2.99,2011-07-10 16:10:39
1046,38,1,6864,5.99,2011-07-12 19:59:25
1047,38,1,6961,0.99,2011-07-27 00:10:49
1048,38,2,7158,4.99,2011-07-27 07:23:58
1049,38,2,7163,5.99,2011-07-27 07:36:11
1050,38,2,7321,5.99,2011-07-27 13:33:38
1051,38,1,7795,0.99,2011-07-28 07:28:16
1052,38,2,8924,3.99,2011-07-30 02:08:58
1053,38,2,9216,0.99,2011-07-30 13:11:19
1054,38,1,9284,0.99,2011-07-30 15:25:19
1055,38,1,9621,4.99,2011-07-31 04:21:08
1056,38,2,10111,2.99,2011-07-31 21:08:33
1057,38,2,10524,6.99,2011-08-01 11:53:12
1058,38,2,11049,3.99,2011-08-02 06:15:40
1059,38,1,11344,2.99,2011-08-02 17:13:26
1060,38,1,11817,4.99,2011-08-17 12:20:01
1061,38,2,12092,0.99,2011-08-17 22:28:15
1062,38,2,12187,1.99,2011-08-18 01:45:50
1063,38,1,14554,4.99,2011-08-21 16:03:01
1064,38,2,14632,2.99,2011-08-21 18:48:06
1065,38,1,14787,6.99,2011-08-22 00:25:59
1066,38,1,15668,2.99,2011-08-23 09:02:04
1067,38,1,15738,5.99,2011-08-23 11:55:50
1068,39,1,1625,5.99,2011-06-16 07:49:08
1069,39,1,1905,4.99,2011-06-17 04:51:43
1070,39,2,2135,0.99,2011-06-17 21:14:02
1071,39,2,2439,4.99,2011-06-18 18:35:04
1072,39,1,2631,4.99,2011-06-19 08:49:53
1073,39,1,2876,4.99,2011-06-20 01:06:34
